count,storyText,locationEvent,socialEvent,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,participant,session,date,expName,psychopyVersion,frameRate,
1,"Ms. Bianchi picked up a box of crackers by the cheese section, and said, “Here, I will buy these, and we can try some of our cheeses that I've brought with me.”",2,2,0,1,1,1,,,,,0,15,15,15,,,,,,,,,,,9,0.13597322500004339,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,"Ms. Morrison, who was thinking, nodded in agreement and said, “That sounds like a great idea.",2,2,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,1,0.003053324999996221,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,"Let’s head to check out, and those crackers are on me.” ",2,2,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,9,0.06963026000005357,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,They walked over to the checkout area.,3,2,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,1,0.10317083500001445,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,"There was a very long line, and it was very busy in the checkout area as people were stocking up for Halloween parties and trick-or-treating. ",3,2,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,9,0.15356219000000237,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,"Since they had almost a 10 minute wait in line, Ms. Bianchi handed a sheet with printed graphs to Ms. Morrison the increase in profits that several other stores had seen after starting to carry their products.",3,2,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,9,0.10286340200002542,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,"Eventually, Ms. Morrison replied, “You know what, I think you've convinced me that this could work. ",3,3,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,9,0.11963867500003289,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,We've been trying to find a way to add a little European cachet to our stores.,3,3,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,1,0.06968506500004423,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,There's still a problem though - I'm worried we'll be paying out the nose for the import taxes.,3,3,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,9,0.13643138299994462,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,Is that the case?",3,3,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,9,0.15308075000007193,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,"It was Ms. Morrison’s turn to checkout, and the two businesswomen continued to talk back and forth as she did so. ",4,3,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,1,0.0037725750000845437,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,"The cashier scanned the crackers, and Ms. Bianchi watched in amusement as Ms. Morrison paid the $6 price entirely in quarters from a wallet bulging with change.",4,3,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,9,0.08643819500002792,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,"They shortly came to an agreement and would have enough cheese shipments, $5000 worth, to different stores to qualify for a subsidized import tax. ",4,4,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,1,0.035997454999915135,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,"Ms. Bianchi retrieved some of her samples from her car, and they toasted their new deal with crackers topped with fresh mozzarella. ",4,4,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,9,0.01973626200003764,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
1,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
2,,,,0,2,2,2,0,0,0,0,,,,,,,,,space,0.8028198700000075,space,0.2360565779999888,space,0.4194885769999246,,,111,001,2019_Feb_25_1630,body_behavioural,3.0.4,60.030673873445785,
