count,storyText,locationEvent,socialEvent,story,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,recall,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,Describe the story indicated with as many details as you can remember in the space provided. ,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.403500588028692,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
,,,,,"When you are finished recalling one story, to move onto the next one, press the ‘return’ key. ",,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.836758462013677,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
,,,,,There is a 5 minute time limit to make your response. ,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.752712715009693,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
,,,,,Please note that you will not be able to capitalize any letters except for the first letter of your answer. This will not effect the scoring of your recall answer.,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.669944103050511,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.0179303779732436,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
1,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.9028801529784687,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
2,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.136511098011397,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
3,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.0527651050360873,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,245.36979249800788,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.135894970968366,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
6,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.2696173150325194,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
7,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.18589994998183101,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5009.9441479999805,space,3.88622944499366,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
,,,,,"In this last part of the experiment, please answer 8 questions about each story.",,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.654639496991877,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
,,,,,Some of the questions are not related to the perspective you were asked to assume.,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.4345276469830424,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
,,,,,"We realize that we did not tell you to think of these questions during the story, but please do your best to answer them.",,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.98640161001822,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
,,,,,"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.487274051003624,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.6340350150130689,At noon,Tall with archs and big windows. a bit ancient,primed first,History class. about egyptian history and mummification,Mummification,On thursday,Books,Are you from laquestion,That night eight pm,At noon,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.419655019999482,The meat was too ld,Cfo ,non-primed first,2800000,Jettech,Handshake,Dark wood,,Steaks,The meat was too ld,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.2698581800214015,Cat,Brightly lit and clean,primed first,Pasta,"1,3","1, credit card",5 weeks,Their personalities are incompatible,"Yes, because he thinks it makes sense",Cat,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.2529634829843417,"14 dollars, by cash",23 months,primed first,"2, pink",A velvet box with white ribbon string,Her mom,Clean,,"3,5","14 dollars, by cash",,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.6030119680217467,Jessie wants her philosophy books back,45 min,non-primed first,They were changing shifts,,33c and 33a,5 months,Their personalities are incompatible,"Yes, because it makes sense",Jessie wants her philosophy books back,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0025865700445138,Her best friend,1hr45mins,primed first,Sven forgot to take out the ring,,Didn's say,11 months,Didn's say,A box,Her best friend,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.20305486000143,3pm,Wooden chair and table,non-primed first,Neon covers,James ordered tuna and vegetable rolls and teresa ordered salmon roll and japanese beer,"Good, the fish was really fresh",Newspaper,Is your forehead okay,That night for a concert,3pm,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0028606900013983,The quiz next class,Invester and investee,primed first,28000,St charlies,Didn't say,Didn't say,"Rome and augustus, archeology",That audustus want to beautify rome,The quiz next class,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5990.477496215026,space,1.9033123850240372,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062719_p3,001,2019_Jun_27_1618,body_behavioural,3.0.4,60.067534065175934,
