count,storyText,locationEvent,socialEvent,story,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,order of stories,order of perspectives,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,recall,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,questions time,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,Describe the story indicated with as many details as you can remember in the space provided. ,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.1359952949997023,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
,,,,,,,"When you are finished recalling one story, to move onto the next one, press the ‘return’ key. ",,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.6196788050001487,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
,,,,,,,There is a 5 minute time limit to make your response. ,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.9173236249998808,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
,,,,,,,Please note that you will not be able to capitalize any letters except for the first letter of your answer. This will not effect the scoring of your recall answer.,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.920206150000013,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.2697155549994932,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
1,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.6698303549992488,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
2,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.5871774819988786,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
3,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8694981669996196,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.4174644199993054,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.236432657999103,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.5338680270015175,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.5857099420009035,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3894.3888786299995,space,3.0034975620001205,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
,,,,,,,"In this last part of the experiment, please answer 8 questions about each story.",,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.0865702030005195,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
,,,,,,,Some of the questions are not related to the perspective you were asked to assume.,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.236281930001496,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
,,,,,,,"We realize that we did not tell you to think of these questions during the story, but please do your best to answer them.",,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.5533462069997768,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
,,,,,,,"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.9842246669995802,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1032564179986366,9pm,It was a sushi restaraunt with a glass door. ,non-primed first,The menus are in japanese ,They ordered spring rolls and miso soup,Raw,Her clumsiness,What do you want to order,They will meet for a second date,9pm,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.9848735089999536,I dunno,The entire duration of the trip and a few months before that,non-primed first,They are incompatible,No. calvin does not want to break up. calvin does not want to break up because he is a very lonely man.,Calvin asks for his philosophy book back. jessie asks her for the last 3 years of her life back.,3 hours,Calvin is drunk and causing a scene because of the breakup,I dunno,I dunno,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.153004489999148,Groceries are 52,1 year,primed first,16,A flower,Her wedding planner,Empty,"Plan b, vodka, and a box of cigars",All of them are open. they step ito aisle 2,Groceries are 52,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1697542699985206,A hug,It is a big lecture hall,primed first,The students are in an econ class and the day's lecture is about venture capital funding.,How to obtain vc funding,They have a final due next week,Students,"28,000''",Vandalay industries,A hug,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.003374235000592,4pm,It is a busy saturday,primed first,Hens,3,52,A chicken,How you doin,For a first date',4pm,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7511693129999912,36r',Wine client manager associate,primed first,5000',Yellowtail,Thumbs up,30 minutes,They have too many metal objects ,Gate 7n,36r',,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7531590549988323,Well done,45 ,non-primed first,13,A tomato,Her boss,There is flowers everywhere,In color,Food,Well done,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8696432630003983,They each ask back the 28k that was lent for the start up that their mutual friend had asked for,Small,non-primed first,Spanish. conjugation,How to breakup with someone ,There is a group project that maria and henry are working on together,Since the middle of the semester,The long distance nature of their relationship,No,They each ask back the 28k that was lent for the start up that their mutual friend had asked for,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4706.676873144999,space,1.319205731000693,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061919_p1,001,2019_Jun_19_1736,body_behavioural,3.0.4,59.96791117095183,
