count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,storyEvent,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,key_resp_5.keys,key_resp_5.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,recall,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,frameRate,
13,"Sven,  deciding he would make the best of the situation, grabbed Isabel's hand as he reached into his pocket.",2,2,,,,,0,13,13,13,0,17,17,17,,,,,,,,,,,,,,,,,,,,,9,4.636360537000201,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"He got down on one knee and, giggling slightly at her confused look, said, "Isabel, this isn't quite how I'd planned this, but - will you marry me?"",2,3,,,,,0,13,13,13,0,18,18,18,,,,,,,,,,,,,,,,,,,,,9,4.76851548500008,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,The security guard gasped.,2,3,,,,,0,13,13,13,0,19,19,19,,,,,,,,,,,,,,,,,,,,,9,2.1856302490000417,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13, All the people who were putting their shoes back on and gathering their belongings stopped what they were doing and walked closer to the couple.,2,3,,,,,0,13,13,13,0,20,20,20,,,,,,,,,,,,,,,,,,,,,1,8.472088018999784,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13," Isabel was astonished, and far too shy to respond in front of the backup of passengers waiting behind them.",2,3,,,,,0,13,13,13,0,21,21,21,,,,,,,,,,,,,,,,,,,,,9,3.485149432000071,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"She attempted to stammer a response as she frantically grabbed her and Sven’s shoes, leaving Sven to retrieve their bags.",2,3,,,,,0,13,13,13,0,22,22,22,,,,,,,,,,,,,,,,,,,,,9,5.434673665999981,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"Both of them slipping in their socked feet, she fled onto the concourse with Sven trying to catch up behind her.",3,3,,,,,0,13,13,13,0,23,23,23,,,,,,,,,,,,,,,,,,,,,9,6.8536010019997775,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"Everyone in the terminal was looking at them with confusion as Sven, holding the bags in one hand and the open ring box in the other, finally caught up to her.",3,3,,,,,0,13,13,13,0,24,24,24,,,,,,,,,,,,,,,,,,,,,9,5.001401562999945,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"“Well, Isabel?”",3,3,,,,,0,13,13,13,0,25,25,25,,,,,,,,,,,,,,,,,,,,,9,0.8019549999999072,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"He watched her face as she turned, trying to read her expression.",3,3,,,,,0,13,13,13,0,26,26,26,,,,,,,,,,,,,,,,,,,,,9,3.4360388050004076,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"Her eyes were wide, but she was smiling as she hyperventilated. ",3,3,,,,,0,13,13,13,0,27,27,27,,,,,,,,,,,,,,,,,,,,,9,3.1026193650000096,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"“Of course yes, Sven, yes!” ",3,4,,,,,0,13,13,13,0,28,28,28,,,,,,,,,,,,,,,,,,,,,9,1.7010602270001982,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"They dropped their belongings and hugged, and Sven slipped the ring onto Isabel’s finger. ",3,4,,,,,0,13,13,13,0,29,29,29,,,,,,,,,,,,,,,,,,,,,9,2.2179563849999795,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"After getting their shoes back on, they practically skipped to the gate, filled with joy.",3,4,,,,,0,13,13,13,0,30,30,30,,,,,,,,,,,,,,,,,,,,,9,1.3082647400001406,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,Sven high-fived a confused shoe-shine attendant as they passed.,3,4,,,,,0,13,13,13,0,31,31,31,,,,,,,,,,,,,,,,,,,,,9,2.217968072000076,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"They sat down outside their gate, having actually made good time, until the attendant called for passengers.",3,4,,,,,0,13,13,13,0,32,32,32,,,,,,,,,,,,,,,,,,,,,9,2.3524410039999566,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"They boarded, sitting together in first class, and had a glass of champagne to celebrate the departure into their new life together.",4,4,,,,,0,13,13,13,0,33,33,33,,,,,,,,,,,,,,,,,,,,,9,0.9016415399996731,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"Some of their neighboring passengers who had witnessed the proposal congratulated them, and a woman next to them showed them that she had been live-tweeting the whole event and that it was already going viral online.",4,4,,,,,0,13,13,13,0,34,34,34,,,,,,,,,,,,,,,,,,,,,9,0.35139229100013836,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"Isabel slid down in her seat with her hands over her face, both embarrassed and overjoyed at the same time.
",4,4,,,,,0,13,13,13,0,35,35,35,,,,,,,,,,,,,,,,,,,,,9,0.4522088800003985,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"Maria walked into lecture beside Henry, and she was mentally rehearsing what she should say to break up with him.",1,1,,,,,0,14,14,14,0,0,0,0,,,,,,,,,,,,,,,,,,,space,0.6683379700002661,1,7.119543732999773,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"She had been putting it off with a growing sense of dread, and now this lecture was the last chance before she had to leave campus. ",1,1,,,,,0,14,14,14,0,1,1,1,,,,,,,,,,,,,,,,,,,,,9,4.385450362000029,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"The lecture hall was large, with a stage for the lecturer in the front of the room, and tiered seats that stretched up in 15 stacked rows. ",1,1,,,,,0,14,14,14,0,2,2,2,,,,,,,,,,,,,,,,,,,,,9,5.086798566999732,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"The clock struck 3 pm, and Maria and Henry slid into neighboring seats near the back of the room.",1,1,,,,,0,14,14,14,0,3,3,3,,,,,,,,,,,,,,,,,,,,,9,1.9361262219999844,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"“Good afternoon, everybody," said the professor, fiddling to connect his laptop with the projector.",2,1,,,,,0,14,14,14,0,4,4,4,,,,,,,,,,,,,,,,,,,,,9,1.2530120649998935,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"Welcome to week 4 of Intro to Ancient Philosophy. ,2,1,,,,,0,14,14,14,0,5,5,5,,,,,,,,,,,,,,,,,,,,,9,0.7178027609998026,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,Today we are going to continue our lecture on Aristotelian Philosophy.”,2,1,,,,,0,14,14,14,0,6,6,6,,,,,,,,,,,,,,,,,,,,,9,1.9839374240000325,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14, Everyone in class pulled out their notebooks and settled in their seats as the slides appeared on the large front screens.,2,1,,,,,0,14,14,14,0,7,7,7,,,,,,,,,,,,,,,,,,,,,9,2.5034936070001095,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"“Henry,” Maria whispered.",2,1,,,,,0,14,14,14,0,8,8,8,,,,,,,,,,,,,,,,,,,,,9,2.051383664000241,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"“Hmm?” he replied, distracted.",2,1,,,,,0,14,14,14,0,9,9,9,,,,,,,,,,,,,,,,,,,,,9,1.8688047099999494,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14," “Henry, I need to tell you something really important, and I don’t know when else I’ll have a chance to do it,” she said.",2,1,,,,,0,14,14,14,0,10,10,10,,,,,,,,,,,,,,,,,,,,,9,2.402122337000037,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14," “Okay, what's up,” he said, tilting his head close to her. ",2,1,,,,,0,14,14,14,0,11,11,11,,,,,,,,,,,,,,,,,,,,,9,1.6353697549998287,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14," “Henry, I don’t think I can do long distance.",2,2,,,,,0,14,14,14,0,12,12,12,,,,,,,,,,,,,,,,,,,,,1,3.0699196360001224,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"I think what we have here is great, but I think it will be really hard when we are so far apart for such an extended period.",2,2,,,,,0,14,14,14,0,13,13,13,,,,,,,,,,,,,,,,,,,,,9,2.4702037229999405,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"I’m sorry I’m telling you now in lecture, but I'm out of time, and it’s taken me awhile to come to this decision.",2,2,,,,,0,14,14,14,0,14,14,14,,,,,,,,,,,,,,,,,,,,,9,4.201454206999642,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,I really think this is best.,2,2,,,,,0,14,14,14,0,15,15,15,,,,,,,,,,,,,,,,,,,,,9,0.9528428650000933,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,And who knows what will happen when I get back from my study abroad.” ,2,2,,,,,0,14,14,14,0,16,16,16,,,,,,,,,,,,,,,,,,,,,9,6.637716195000394,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"While Henry tried to think of what to say, he and Maria stared unlistening at the professor as he started the lecture, "First we will talk about Aristotle’s work, The Categories, which is about the kinds, or categories, of things that there are.",3,2,,,,,0,14,14,14,0,17,17,17,,,,,,,,,,,,,,,,,,,,,9,6.320877942999687,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14," In fact, our term category comes from this Aristotelian context.” ",3,2,,,,,0,14,14,14,0,18,18,18,,,,,,,,,,,,,,,,,,,,,9,1.0187678269999196,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"Henry felt horrible, like the wind had just been knocked out of him.",3,2,,,,,0,14,14,14,0,19,19,19,,,,,,,,,,,,,,,,,,,,,1,1.8699754219996976,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14," A few tears started to fall down his cheeks as he whispered back, “Maria, I think we can make it work.",3,3,,,,,0,14,14,14,0,20,20,20,,,,,,,,,,,,,,,,,,,,,9,1.2856095059996733,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,I’ll come visit you.,3,3,,,,,0,14,14,14,0,21,21,21,,,,,,,,,,,,,,,,,,,,,9,1.184992211000008,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14, It will be fine.,3,3,,,,,0,14,14,14,0,22,22,22,,,,,,,,,,,,,,,,,,,,,9,0.666214091999791,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14, I don’t want to be broken up.”,3,3,,,,,0,14,14,14,0,23,23,23,,,,,,,,,,,,,,,,,,,,,9,1.5693996260001768,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"Maria felt so guilty that she nearly gave in, but forced herself to hold her ground, knowing that this would make things much easier for both of them in the future.",3,3,,,,,0,14,14,14,0,24,24,24,,,,,,,,,,,,,,,,,,,,,9,11.687934288999713,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"She gave his hand a squeeze but shook her head sadly, before turning back to her laptop and half-heartedly taking notes on the lecture.",3,3,,,,,0,14,14,14,0,25,25,25,,,,,,,,,,,,,,,,,,,,,9,14.787277121999978,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"The professor was wrapping up, “This is what Aristotle means when he says that an animal’s or plant’s form rather than its matter is its nature. ",4,3,,,,,0,14,14,14,0,26,26,26,,,,,,,,,,,,,,,,,,,,,9,1.6846914869997818,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"Alright class, that’s all for today. ",4,3,,,,,0,14,14,14,0,27,27,27,,,,,,,,,,,,,,,,,,,,,9,1.2020869020002465,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"Remember the final exam is coming up next week on Tuesday on the Pre-Socratics and Plato and Aristotle, so feel free to come by office hours to discuss if you are so inclined.",4,3,,,,,0,14,14,14,0,28,28,28,,,,,,,,,,,,,,,,,,,,,9,1.6843653139999333,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,And if anyone is doing the 20 page paper in lieu of the final that’s due next Tuesday as well.,4,3,,,,,0,14,14,14,0,29,29,29,,,,,,,,,,,,,,,,,,,,,9,1.6070159109999622,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"Have a good day, folks.” ",4,3,,,,,0,14,14,14,0,30,30,30,,,,,,,,,,,,,,,,,,,,,9,0.7527017139996133,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"Maria and Henry packed up hurriedly, and slipped quickly out of the class before the rest of the crowd. ",4,3,,,,,0,14,14,14,0,31,31,31,,,,,,,,,,,,,,,,,,,,,1,3.4347555889999057,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"They hugged outside, and both of them were crying. ",4,4,,,,,0,14,14,14,0,32,32,32,,,,,,,,,,,,,,,,,,,,,9,3.2696361819998856,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"“Maria, I don’t want you to leave, I don’t want this to end. ",4,4,,,,,0,14,14,14,0,33,33,33,,,,,,,,,,,,,,,,,,,,,9,0.7852931729999,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"But if this is what you think is best, I can’t make it otherwise.” ",4,4,,,,,0,14,14,14,0,34,34,34,,,,,,,,,,,,,,,,,,,,,9,0.7851192180000908,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,"They hugged one last time, and Maria ran off to hail a cab.",4,4,,,,,0,14,14,14,0,35,35,35,,,,,,,,,,,,,,,,,,,,,9,1.5024507399998583,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,Henry sadly watched her go. ,4,4,,,,,0,14,14,14,0,36,36,36,,,,,,,,,,,,,,,,,,,,,9,0.9023459439999897,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,"Alex was a distracted, sweaty mess as he walked into the grocery store with Chloe; he was hoping that she wouldn't suspect that he was about to propose.",1,1,,,,,0,15,15,15,0,0,0,0,,,,,,,,,,,,,,,,,,,space,0.8175079600000572,1,8.854570130999946,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,"The grocery store was brightly lit; this was one of the nicest grocery stores in Atlanta, and sunlight poured in through the glass walls.",1,1,,,,,0,15,15,15,0,1,1,1,,,,,,,,,,,,,,,,,,,,,9,2.0009871150000436,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,"The atmosphere was also bright because tomorrow was Thanksgiving, and most shoppers had carts piled high with turkey, stuffing, and pie.",1,1,,,,,0,15,15,15,0,2,2,2,,,,,,,,,,,,,,,,,,,,,1,5.086934752999696,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,Alex wanted to propose to Chloe here because he knew she would not suspect it at all. ,1,1,,,,,0,15,15,15,0,3,3,3,,,,,,,,,,,,,,,,,,,,,9,2.2349676710000494,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,"Chloe loved surprises, and Alex loved the look on Chloe’s face when she was surprised. ",1,1,,,,,0,15,15,15,0,4,4,4,,,,,,,,,,,,,,,,,,,,,9,1.3516773789997387,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,"“Alex, we need to get some cranberry sauce, so let’s go there first.” ",2,1,,,,,0,15,15,15,0,5,5,5,,,,,,,,,,,,,,,,,,,,,9,2.1506856700002572,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,She led the way to the section of the store that held the canned foods. ,2,1,,,,,0,15,15,15,0,6,6,6,,,,,,,,,,,,,,,,,,,,,9,1.400713173999975,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,Alex looked like he was going to throw up. ,2,1,,,,,0,15,15,15,0,7,7,7,,,,,,,,,,,,,,,,,,,,,9,1.2175624840001547,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,"As they were walking there, Chloe asked him, “Is everything okay, dear?”",2,1,,,,,0,15,15,15,0,8,8,8,,,,,,,,,,,,,,,,,,,,,9,1.3504573089999212,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,"“Oh yeah, for sure,” he said, unconvincingly. ",2,1,,,,,0,15,15,15,0,9,9,9,,,,,,,,,,,,,,,,,,,,,9,0.7865158289996543,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,"She chuckled, “Alright, whatever you say.” ",2,1,,,,,0,15,15,15,0,10,10,10,,,,,,,,,,,,,,,,,,,,,9,0.6509428790000129,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,"She was mulling over the different cans of cranberry sauce, and Alex knew she would be a while.",2,1,,,,,0,15,15,15,0,11,11,11,,,,,,,,,,,,,,,,,,,,,9,3.9182820010000796,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15, He turned his back to her and pulled out the ring.,2,2,,,,,0,15,15,15,0,12,12,12,,,,,,,,,,,,,,,,,,,,,9,1.3859914540003047,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,He had been saving up for this for a while. ,2,2,,,,,0,15,15,15,0,13,13,13,,,,,,,,,,,,,,,,,,,,,9,2.5178606959998433,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,The ring had three large diamonds with smaller ones encircling each one: all of them sparkled in the light streaming in from the windows. ,2,2,,,,,0,15,15,15,0,14,14,14,,,,,,,,,,,,,,,,,,,,,9,1.6502880890002416,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,“Alex?” Chloe said suspiciously. ,2,2,,,,,0,15,15,15,0,15,15,15,,,,,,,,,,,,,,,,,,,,,9,0.7342093329998534,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,He closed the box and whipped around. “Yes?”,2,2,,,,,0,15,15,15,0,16,16,16,,,,,,,,,,,,,,,,,,,,,9,2.3180215949996636,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,“Do we need anything else?”,2,2,,,,,0,15,15,15,0,17,17,17,,,,,,,,,,,,,,,,,,,,,9,0.8352050329999656,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,"“Yeah I don’t know, honey.” ",2,2,,,,,0,15,15,15,0,18,18,18,,,,,,,,,,,,,,,,,,,,,9,1.5530381490002583,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,They went to the checkout and waited in a long line.,3,2,,,,,0,15,15,15,0,19,19,19,,,,,,,,,,,,,,,,,,,,,1,1.6184576149998975,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,Alex was staring intensely off into the distance. ,3,2,,,,,0,15,15,15,0,20,20,20,,,,,,,,,,,,,,,,,,,,,9,1.302200129999619,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,Chloe was watching him trying to decide whether he looked scared or confused. ,3,2,,,,,0,15,15,15,0,21,21,21,,,,,,,,,,,,,,,,,,,,,9,2.9359759500002838,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,Alex looked over at their friends who were waiting by the entrance of the grocery store.,3,2,,,,,0,15,15,15,0,22,22,22,,,,,,,,,,,,,,,,,,,,,9,7.485568716000216,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,They got the message and walked over slowly. ,3,2,,,,,0,15,15,15,0,23,23,23,,,,,,,,,,,,,,,,,,,,,9,1.6026851870001337,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,"“Honey,” he said to get her attention, “Look, Chloe, I love you so much and I want to be with you forever.",3,2,,,,,0,15,15,15,0,24,24,24,,,,,,,,,,,,,,,,,,,,,9,2.5674330430001646,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,I can’t imagine a day without you.”,3,2,,,,,0,15,15,15,0,25,25,25,,,,,,,,,,,,,,,,,,,,,9,0.9184496429998035,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,"“Awww, Alex, me too.”",3,2,,,,,0,15,15,15,0,26,26,26,,,,,,,,,,,,,,,,,,,,,9,0.7524017540004024,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,"Alex got down on one knee, and Chloe gasped. ",3,3,,,,,0,15,15,15,0,27,27,27,,,,,,,,,,,,,,,,,,,,,9,3.468222948999937,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15," “I am serious, Chloe. Will you marry me?”",3,3,,,,,0,15,15,15,0,28,28,28,,,,,,,,,,,,,,,,,,,,,9,1.6857197899998937,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,"The people in line around them realized what was happening, stepped back, and started taking pictures.",3,3,,,,,0,15,15,15,0,29,29,29,,,,,,,,,,,,,,,,,,,,,9,1.907832046999829,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,Their friends were no longer trying to hide and were videotaping and taking pictures too. ,3,3,,,,,0,15,15,15,0,30,30,30,,,,,,,,,,,,,,,,,,,,,9,2.3256751099997928,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,Chloe looked around and laughed. ,3,3,,,,,0,15,15,15,0,31,31,31,,,,,,,,,,,,,,,,,,,,,9,2.068009297000117,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15," “Yes!” she shouted, and jumped to embrace Alex in a tearful hug. ",3,4,,,,,0,15,15,15,0,32,32,32,,,,,,,,,,,,,,,,,,,,,9,1.4695180910002819,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,Everyone in line clapped and cheered. ,3,4,,,,,0,15,15,15,0,33,33,33,,,,,,,,,,,,,,,,,,,,,9,1.102904782999758,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,"Alex put the ring on Chloe’s finger, who was nearly spinning in excitement.",3,4,,,,,0,15,15,15,0,34,34,34,,,,,,,,,,,,,,,,,,,,,9,1.3344839320002393,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,"“I love it, oh my gosh, it’s so glittery!",3,4,,,,,0,15,15,15,0,35,35,35,,,,,,,,,,,,,,,,,,,,,9,0.6505786650000118,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,Look at this!” she said as she shoved her finger in a stranger’s face.,3,4,,,,,0,15,15,15,0,36,36,36,,,,,,,,,,,,,,,,,,,,,9,0.8685178350001479,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,Her friends came over and hugged them.,3,4,,,,,0,15,15,15,0,37,37,37,,,,,,,,,,,,,,,,,,,,,9,0.8515122799999517,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,The other people let them move up to the front of the checkout line. ,3,4,,,,,0,15,15,15,0,38,38,38,,,,,,,,,,,,,,,,,,,,,9,6.8549982530003035,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,The cashier congratulated them and scanned their cranberry sauce. ,4,4,,,,,0,15,15,15,0,39,39,39,,,,,,,,,,,,,,,,,,,,,9,2.1510269959999277,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,The total came to $4 and Chloe paid in cash while getting distracted and staring at the ring as she pulled out the bills.,4,4,,,,,0,15,15,15,0,40,40,40,,,,,,,,,,,,,,,,,,,,,1,2.803751275000195,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,Alex grabbed the cans and they walked out with their friends bunched around them. ,4,4,,,,,0,15,15,15,0,41,41,41,,,,,,,,,,,,,,,,,,,,,9,4.205389305000153,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
