count,storyText,locationEvent,socialEvent,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,participant,session,date,expName,psychopyVersion,frameRate,
1,"Alex put the ring on Chloe’s finger, who was nearly spinning in excitement.",3,4,0,1,1,1,,,,,0,33,33,33,,,,,,,,,,,1,0.20284329000060097,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"“I love it, oh my gosh, it’s so glittery!",3,4,0,1,1,1,,,,,0,34,34,34,,,,,,,,,,,9,0.11973125699660159,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,Look at this!” she said as she shoved her hand in a stranger’s face.,3,4,0,1,1,1,,,,,0,35,35,35,,,,,,,,,,,1,0.1361679549991095,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,Her friends came over and hugged them.,3,4,0,1,1,1,,,,,0,36,36,36,,,,,,,,,,,9,0.08664848999978858,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,The other people let them move up to the front of the checkout line. ,3,4,0,1,1,1,,,,,0,37,37,37,,,,,,,,,,,1,0.21750345500186086,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,The cashier congratulated them and scanned their cranberry sauce. ,4,4,0,1,1,1,,,,,0,38,38,38,,,,,,,,,,,9,0.08605728000111412,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,The total came to $4 and Chloe paid in cash while getting distracted and staring at the ring as she pulled out the bills.,4,4,0,1,1,1,,,,,0,39,39,39,,,,,,,,,,,1,0.10074699400138343,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,"Alex grabbed the cans, and they walked out with their friends bunched around them. ",4,4,0,1,1,1,,,,,0,40,40,40,,,,,,,,,,,9,0.13589384200167842,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
1,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,,,,0,2,2,2,0,0,0,0,,,,,,,,,space,0.5702400730006048,space,0.28579267500026617,space,0.4196214549992874,,,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"James noticed Teresa immediately as she walked into the restaurant - or, more accurately as she attempted to walk into the restaurant. ",1,1,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,1,0.7036149770028715,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"She was typing intently on her phone and ran straight into the diner's clear, glass door with an echoing thud. ",1,1,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,1,0.30037064000134706,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,Everyone waiting around the cash register turned to see if she was okay.,1,1,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,9,0.10481511300167767,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,Teresa rubbed her head.,1,1,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,1,0.3029956749996927,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"While being both confused and unembarrassed, she looked mostly indignant that the door had been in her way. ",1,1,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,9,0.052555783000570955,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,James found this quite charming and stole a couple glances at her until she noticed and wrinkled her eyebrows at him in suspicion. ,1,1,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,1,0.2357656330023019,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"The restaurant they were in was a cabin-themed diner with wooden booths and bar, walls covered in plaid blankets, and antler decorations. ",1,1,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,1,0.25286826999945333,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,The waiter saw that James and Teresa were both alone and motioned to both of them. ,1,1,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,1,0.26996763199713314,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,“Right this way.,2,1,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,9,0.05354561499916599,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,You two don't mind sitting at the counter?” ,2,1,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,1,0.2028122279989475,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,They sat a seat apart from each other on the split tree trunk that served as a bench.,2,1,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,9,0.10334118799801217,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2, The waitress behind the counter gave them bright neon menus that were filled with breakfast items.,2,1,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,1,0.1199806369986618,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"Teresa quickly glanced through it, then pulled out a book and started reading it while James played with the salt and pepper shakers as he tried to think of an excuse to talk to Teresa.",2,1,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,9,0.05325464999987162,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"James eventually turned to her and asked, “Your forehead alright?”",2,2,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,1,0.11949731000277097,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,She put down her book and gave him a smirk.,2,2,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,9,0.3021614600002067,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"“Have you ever been stung by a scorpion?”, she asked him, tilting her head.",2,2,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,9,0.3031825830003072,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"“What?”, he asked confusedly.",2,2,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,9,0.2525537550027366,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2, “A scorpion.”,2,2,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,9,0.20300459999998566,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,James began to worry that Teresa had possibly suffered a concussion in the door crash.,2,2,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,9,0.15265320999969845,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"“Uh no, why?” ",2,2,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,9,0.1870411919990147,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"“Because I’ve been stung by one, and since then, things like bumping into doors seem like pretty small potatoes.” ",2,2,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,9,0.15247299700058647,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"They carried on talking, and Teresa told him all about her encounter with a Deathstalker scorpion while she was studying abroad in Egypt.",2,2,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,9,0.15241570199941634,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"After a few minutes, the waitress behind the counter came up to them, “Alrighty, can I take you order?” ",3,3,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,9,0.13650754000263987,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"She first looked at Teresa who answered, “I’ll have a Western Omelette and a glass of milk.”",3,3,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,9,0.15294854999956442,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,Then the waitress turned to James.,3,3,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,9,0.1700690619982197,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"James said, “I’ll have the chocolate chip pancakes and a coffee.” ",3,3,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,9,0.15266834700014442,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"“Alrighty, comin’ right up!”",3,3,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,9,0.12000679500124534,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"They picked up their conversation, and James ended up telling Teresa about a concert he was going to later. ",3,3,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,9,0.15232761599691003,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"He invited her to come along, promising her that the concert would be indoors and absolutely free of venomous insects.",3,3,0,2,2,2,,,,,0,28,28,28,,,,,,,,,,,9,0.25008045499998843,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"Teresa agreed, gave him her number, and they worked out that James would pick her up before the concert and drive them there.",3,3,0,2,2,2,,,,,0,29,29,29,,,,,,,,,,,9,0.1534234809987538,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
2,"This was not what they had expected from their solitary lunch plans and were both excited, even though Teresa was doing a much better job of hiding it than James. ",3,3,0,2,2,2,,,,,0,30,30,30,,,,,,,,,,,9,0.15274517600118998,',001,2019_Feb_28_1412,body_behavioural,3.0.4,59.98734998788434,
