count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,psychopyVersion,frameRate,
1,"“No, not really.",3,2,,,,0,1,1,1,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.3174869870017574,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
1,I’ve mainly been working and setting up my apartment.”,3,2,,,,0,1,1,1,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.286533509999572,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
1,"Simon asked her, “Ok well, if you’d like I could pick you up next weekend, and we could go around Harvard Square and get dinner.",3,3,,,,0,1,1,1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.953246094999486,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
1,"There are a lot of great places around there, and it’s really nice during the summer.",3,3,,,,0,1,1,1,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.602636027000699,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
1,The Harvard campus is also beautiful.” ,3,3,,,,0,1,1,1,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.953168399999413,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
1,"Carina smiled, “I’d love to: that sounds great!”",3,3,,,,0,1,1,1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.769335406999744,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
1,"She quickly entered her number in his phone, since they only had to wait a couple minutes in line.",3,3,,,,0,1,1,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.9365934550005477,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
1,Then it was her turn to check out with the cashier. ,4,3,,,,0,1,1,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5197916450015327,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
1,"Simon, wanting to make a gesture of his affection, lifted up the divider on the conveyor belt and said to the cashier, “Actually these are together.",4,3,,,,0,1,1,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.487387637000211,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
1,"Carina, I’ve got it.",4,3,,,,0,1,1,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.686462120000215,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
1,This was kind-of a date today.”,4,3,,,,0,1,1,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.336647952000931,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
1,Carina blushed and laughed; she thought this was ridiculous but also very sweet. ,4,3,,,,0,1,1,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.103232899997238,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
1,"The cashier rolled her eyes when they weren’t looking, and she scanned the rest of his items. ",4,3,,,,0,1,1,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.6197816300009436,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
1,"The total came to $120, and he paid with his credit card.",4,3,,,,0,1,1,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.770064345000719,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
1,"Carina thanked him, and they took the groceries and walked out.",4,3,,,,0,1,1,1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.4031044820003444,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
1,"As they were walking towards the exit, Carina reluctantly said goodbye since she was running late for the barbeque she was hosting that afternoon.",4,4,,,,0,1,1,1,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.586737116998847,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
1,"They hugged and parted ways, stealing glances at each other as they both walked back to their cars.",4,4,,,,0,1,1,1,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.953208352002548,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
1,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0527630249998765,space,1.2028453169987188,space,3.2534409250001772,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,Charlie saw Alma as they walked into class and he motioned for her to come sit in the back next to him: they had business to discuss.,1,1,,,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9,25.204390355000214,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,Charlie and Alma were both economics students with entrepreneurial bents.,1,1,,,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.270507837001787,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,They were also both very busy and in the same class.,1,1,,,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.5698648399993544,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"After talking at a party, Charlie had discovered that Alma was looking for financing for her web development company.",1,1,,,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.153653906996624,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,It was serendipitous because he had been talking with other members of his venture capital group about making an investment. ,1,1,,,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.453466524999385,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"His financial group had come to a decision that morning about Alma’s idea, and he didn't want to wait until after class to discuss the proposal with her. ",1,1,,,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.786774192001758,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"The class was in a large auditorium with small, foldable desks on the side of each cushioned chair. ",1,1,,,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.21751690200108,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"There were large windows on both sides of the hall, and they could see the first flurries of a winter storm starting outside. ",1,1,,,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.337096016999567,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"“Here we are at Lecture Seven already in History of the Eternal City,” said the professor. ",2,1,,,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.636655333000817,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,“We're going to talk today about the age of the first Roman emperor: Augustus.” ,2,1,,,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.051575023000623,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"She went into some recap of the last lecture, and Charlie took this as an opportunity to start talking to Alma.",2,1,,,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.253127769999992,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"“Okay so I’ve been thinking about your startup idea, and I have talked about it with my fellow investors.",2,2,,,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.9201565650000703,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,We’d like to invest half of what you originally suggested.,2,2,,,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.5864982349994534,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"Rather than $30,000, we start with $15,000.",2,2,,,,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.4868628620024538,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,We would see how the company does and then invest the other half later.” ,2,2,,,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.22043493199817,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"Alma, tapping her pen on her notebook, narrowed her eyes and pursed her lips.",2,2,,,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.253101166999841,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,She turned back to the lecture as she considered this.,2,2,,,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.886673067001539,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"The professor was going on: “The senate had conferred upon him the title of Augustus the sacred and revered one, the restorer of traditional values, the city’s new religious leader, the restorer of temples. ",3,2,,,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9.58678815500025,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"Augustus also sought to beautify Rome, make it into a new Athens, and dispel the criticisms of Rome as disorganized and ugly.”",3,2,,,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.353530039999896,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"Alma turned back to Charlie and offered her rebuttal, “I don’t know about that: it’s not going to be possible to implement our ideas effectively unless the project is fully funded. ",3,3,,,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8.453488949999155,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,We would have to find other investors and that would set us back in our timeline. ,3,3,,,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.369845494999026,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"Our profit projections assumed we'd be starting relatively soon, not months down the line.” ",3,3,,,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.420170506997238,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,They whispered back and forth during the whole class in order to work out a compromise. ,3,3,,,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.601101389998803,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"Finally, the class ended, and the professor dismissed the students with a reminder that the midterm paper was due on Thursday and that they should email their papers to the TA.",4,3,,,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,9,14.07043909999993,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"Everyone, except Charlie and Alma, packed up their things and headed out of the lecture hall to get to their next class. ",4,3,,,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.4033427350004786,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"“Alright, so we’ll have the $30,000 wired to you by tomorrow,” Charlie said. ",4,4,,,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.720215760000428,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"This wasn't ideal for Charlie, but Alma had refused to budge, and his investment group had told him they were willing to pay the full amount if necessary. ",4,4,,,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.570201394999458,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,"They shook hands, walked out of the now-empty lecture hall, and made plans to sign the official paperwork the next day.",4,4,,,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.836561436997727,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
2,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,0.9359512980008731,space,0.9363296419978724,space,1.1860635800003365,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,,,,,,,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8698361030001251,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,,,,,,,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5840471699993941,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,,,,,,,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.586196745000052,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,,,,,,,0,3,3,3,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7697421470002155,,,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"It didn’t help the situation that Calvin and Jessie were running late to the airport, since Jessie had already been fuming at Calvin and preparing to end things with him.",1,1,,,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9,12.370720644998073,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"Upon arriving, they had only 45 minutes until their international flight would depart from Jamaica for the US.",1,1,,,,0,3,3,3,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.703524325002945,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,It had been a tough vacation for them.,1,1,,,,0,3,3,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.2028453450002417,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"Jessie had really had it with Calvin’s constant ramblings about the same excruciatingly boring golfing and work stories, which he insisted on repeating to her regardless of how little interest she showed.",1,1,,,,0,3,3,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.103971806998743,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"Calvin knew that Jessie was upset, but wasn't sure what to do besides attempting to carry on as normal and tell stories that took up the silence. ",1,1,,,,0,3,3,3,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.586552750002738,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"The security line was luckily very short, and once the online boarding passes were scanned they were ushered quickly through the metal detector, not having to take off their shoes or remove the liquids from their bags.",2,1,,,,0,3,3,3,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8.017830239998148,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"“The infrastructure of this airport is really quite poor," said Calvin as they waited for their bags to emerge from the x-ray machine.",2,1,,,,0,3,3,3,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.270311917000072,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,“I really could've hidden something in my shoes quite easily.” ,2,1,,,,0,3,3,3,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.169432294998842,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"Jessie, exasperated at his need to broadcast his every inner thought, scowled at the conveyor belt.",2,1,,,,0,3,3,3,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.967669419998856,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"“What?”, he asked.",2,1,,,,0,3,3,3,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.8200704049995693,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,She balled up her fists and turned to face him.,2,1,,,,0,3,3,3,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.135577598000964,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"“Calvin, I really don’t think I can do this anymore.",2,2,,,,0,3,3,3,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.553538043001026,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,I think it’s best that once we get to the States we part ways for good.” ,2,2,,,,0,3,3,3,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.619700429997465,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,Calvin said nothing as he grabbed his bag and quickly walked away.,2,2,,,,0,3,3,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.486669640002219,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"Jessie trailed behind him as they made their way quickly toward their gate, shouting at his back in hopes of getting a response.",3,2,,,,0,3,3,3,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,9,14.103686718000972,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,“So now you have nothing to say?,3,2,,,,0,3,3,3,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9860671420028666,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"Every time we talk, you are just looking for a way to steer the conversation back into your stories.”",3,2,,,,0,3,3,3,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.335091331002332,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"Calvin didn't slow his pace, gritting his teeth and staring straight ahead. ",3,2,,,,0,3,3,3,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.300887965000584,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,He was very frustrated that he had been trying to appease Jessie this whole time and this was how she responded. ,3,2,,,,0,3,3,3,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.62004721500125,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,The silence was punctuated only by the rapid rhythmic clacking of their suitcase wheels over the tile floor as they continued power-walking through the terminal. ,3,2,,,,0,3,3,3,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.584081899996818,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"“Well?” Jessie said, and Calvin finally turned to her.",3,2,,,,0,3,3,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.284139294999477,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"“Well, Jessie, this makes perfect sense. ",3,3,,,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.8341375700001663,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"If you feel this way, then I don’t want to keep boring you, and I agree, let’s part ways once we make it back.",3,3,,,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.003809229998296,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,You should’ve spoken up about my apparent intolerability before you decided to plan this vacation.”,3,3,,,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.967556355000852,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"He was clearly hurt, but thought it was pointless to argue. ",3,3,,,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.0198962499998743,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"They finally made it to the gate, just as they heard the final call for passengers boarding their flight.",3,3,,,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.5531410520015925,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"They scanned their tickets, and the annoyed flight attendant shooed them onto the jet bridge and then closed the door behind them.",4,3,,,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.170025172999885,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"Luckily, they had forgotten to arrange seats next to each other on the flight back.",4,3,,,,0,3,3,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.053545431997918,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
3,"They both had first-class tickets, but Jessie was headed for seat 1B while Calvin's seat was 4F. ",4,3,,,,0,3,3,3,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.619803360001242,,,,,,,,,,,,,,,,,,,,,,,,,022819_p3,001,2019_Feb_28_1619,body_behavioural,3.0.4,60.159468793980714,
